0|0|0|200|200|200|"Moist"|"230656331"|"144678513"
0|0|0|200|200|200|"Moist"|"230656330"|"144678512"
0|0|0|200|200|200|"Moist"|"230656328"|"144678510"
0|0|0|200|200|200|"Moist"|"230656188"|"144678370"
0|0|0|200|200|200|"Moist"|"230656183"|"144678365"
0|0|0|200|200|200|"Moist"|"230656189"|"144678371"
0|0|0|200|200|200|"Moist"|"230656182"|"144678364"
0|0|0|200|200|200|"Moist"|"230656185"|"144678367"
0|0|0|200|200|200|"Moist"|"230656181"|"144678363"
0|0|0|200|200|200|"Moist"|"230656178"|"144678360"
0|0|0|200|200|200|"Moist"|"230656180"|"144678362"
0|0|0|200|200|200|"Moist"|"230656179"|"144678361"
0|0|0|200|200|200|"Moist"|"230656187"|"144678369"
0|0|0|200|200|200|"Moist"|"230656186"|"144678368"
0|0|0|200|200|200|"Moist"|"230656184"|"144678366"
0|0|0|200|200|200|"Moist"|"230656197"|"144678379"
0|0|0|200|200|200|"Moist"|"230656200"|"144678382"
0|0|0|200|200|200|"Moist"|"230656196"|"144678378"
0|0|0|200|200|200|"Moist"|"230656195"|"144678377"
0|0|0|200|200|200|"Moist"|"230656190"|"144678372"
0|0|0|200|200|200|"Moist"|"230656201"|"144678383"
0|0|0|200|200|200|"Moist"|"230656194"|"144678376"
0|0|0|200|200|200|"Moist"|"230656193"|"144678375"
0|0|0|200|200|200|"Moist"|"230656198"|"144678380"
0|0|0|200|200|200|"Moist"|"230656192"|"144678374"
0|0|0|200|200|200|"Moist"|"230656199"|"144678381"
0|0|0|200|200|200|"Moist"|"230656191"|"144678373"
0|0|0|200|200|200|"Moist"|"230656225"|"144678407"
0|0|0|200|200|200|"Moist"|"230656217"|"144678399"
0|0|0|200|200|200|"Moist"|"230656220"|"144678402"
0|0|0|200|200|200|"Moist"|"230656216"|"144678398"
0|0|0|200|200|200|"Moist"|"230656214"|"144678396"
0|0|0|200|200|200|"Moist"|"230656224"|"144678406"
0|0|0|200|200|200|"Moist"|"230656219"|"144678401"
0|0|0|200|200|200|"Moist"|"230656222"|"144678404"
0|0|0|200|200|200|"Moist"|"230656218"|"144678400"
0|0|0|200|200|200|"Moist"|"230656215"|"144678397"
0|0|0|200|200|200|"Moist"|"230656223"|"144678405"
0|0|0|200|200|200|"Moist"|"230656221"|"144678403"
0|0|0|200|200|200|"Moist"|"230656209"|"144678391"
0|0|0|200|200|200|"Moist"|"230656212"|"144678394"
0|0|0|200|200|200|"Moist"|"230656208"|"144678390"
0|0|0|200|200|200|"Moist"|"230656207"|"144678389"
0|0|0|200|200|200|"Moist"|"230656202"|"144678384"
0|0|0|200|200|200|"Moist"|"230656213"|"144678395"
0|0|0|200|200|200|"Moist"|"230656206"|"144678388"
0|0|0|200|200|200|"Moist"|"230656205"|"144678387"
0|0|0|200|200|200|"Moist"|"230656204"|"144678386"
0|0|0|200|200|200|"Moist"|"230656203"|"144678385"
0|0|0|200|200|200|"Moist"|"230656211"|"144678393"
0|0|0|200|200|200|"Moist"|"230656210"|"144678392"
0|0|0|0|15|30|"Moist"|"230655731"|"144677813"
0|15|30|200|200|200|"Wet"|"230655731"|"144677814"
15|46|61|200|200|200|"Wet"|"230655727"|"144677805"
0|0|0|15|46|61|"Moist"|"230655727"|"144677806"
0|0|0|30|91|91|"Moist"|"230655728"|"144677807"
30|91|91|200|200|200|"Wet"|"230655728"|"144677808"
61|91|152|200|200|200|"Wet"|"230655729"|"144677809"
0|0|0|61|91|152|"Moist"|"230655729"|"144677810"
0|0|0|15|46|61|"Moist"|"230655730"|"144677811"
15|46|61|200|200|200|"Wet"|"230655730"|"144677812"
0|0|30|200|200|200|"Wet"|"230655722"|"144677798"
0|0|0|0|15|30|"Moist"|"230655725"|"144677801"
0|15|30|200|200|200|"Wet"|"230655725"|"144677802"
0|0|30|200|200|200|"Wet"|"230655733"|"144677817"
0|0|30|200|200|200|"Wet"|"230655723"|"144677799"
0|0|30|200|200|200|"Wet"|"230655724"|"144677800"
0|0|0|0|15|30|"Moist"|"230655726"|"144677803"
0|15|30|200|200|200|"Wet"|"230655726"|"144677804"
0|0|0|0|15|30|"Moist"|"230655732"|"144677815"
0|15|30|200|200|200|"Wet"|"230655732"|"144677816"
0|0|0|122|153|200|"Moist"|"230655734"|"144677818"
122|153|200|200|200|200|"Wet"|"230655734"|"144677819"
0|0|0|122|153|200|"Moist"|"230655738"|"144677826"
122|153|200|200|200|200|"Wet"|"230655738"|"144677827"
0|0|0|122|153|200|"Moist"|"230655736"|"144677822"
122|153|200|200|200|200|"Wet"|"230655736"|"144677823"
0|0|0|122|153|200|"Moist"|"230655737"|"144677824"
122|153|200|200|200|200|"Wet"|"230655737"|"144677825"
0|0|0|122|153|200|"Moist"|"230655735"|"144677820"
122|153|200|200|200|200|"Wet"|"230655735"|"144677821"
0|0|0|200|200|200|"Moist"|"230655741"|"144677831"
0|0|0|200|200|200|"Moist"|"230655740"|"144677830"
0|0|0|200|200|200|"Moist"|"230655742"|"144677832"
0|0|0|200|200|200|"Moist"|"230655743"|"144677833"
0|0|0|200|200|200|"Moist"|"230655744"|"144677834"
0|0|0|200|200|200|"Moist"|"230655745"|"144677835"
0|0|0|122|153|200|"Moist"|"230655739"|"144677828"
122|153|200|200|200|200|"Wet"|"230655739"|"144677829"
